" ID","Item title","Final URL","Image URL","Item subtitle","Item description","Item category",Price,"Contextual keywords","Item address"
8313965,"Audi A4 Avant 2.0 Tdi",https://www.autounica.com/it/audi/a4-avant-2-0-tdi-multitronic-ambiente-aut-navi-sens_4626.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313965_O_59970c5df0b73.jpg,"Da Autounica a Brescia","Audi A4 Avant 2.0 Tdi",Audi,"19,900 EUR","""93.313 Km; Settembre 2014; Diesel; 110KW / 150CV; Automatico; Blu metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8313960,"Audi A1 Spb 1.6 Tdi",https://www.autounica.com/it/audi/a1-spb-1-6-tdi-s-tronic-metal-plus-aut-xenon-29-000km_4627.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313960_O_59970be2dff4e.jpg,"Da Autounica a Brescia","Audi A1 Spb 1.6 Tdi",Audi,"18,900 EUR","""29.898 Km; Febbraio 2016; Diesel; 85KW / 116CV; Automatico; Blu metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8313954,"Alfa Romeo Giulietta 1.6",https://www.autounica.com/it/alfa-romeo/giulietta-1-6-jtdm-2-exclusive-pelle-sens-led-cerchi-17-_4628.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313954_O_59970b30ea23f.jpg,"Da Autounica a Brescia","Alfa Romeo Giulietta 1.6","Alfa Romeo","11,900 EUR","""103.135 Km; Novembre 2012; Diesel; 77KW / 105CV; Manuale; Argento metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8313972,"Audi A6 Avant 3.0 Tdi",https://www.autounica.com/it/audi/a6-avant-3-0-tdi-quattro-tiptronic-s-line-aut-4x4_4629.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313972_O_59970cea65fce.jpg,"Da Autounica a Brescia","Audi A6 Avant 3.0 Tdi",Audi,"46,900 EUR","""100.522 Km; Settembre 2015; Diesel; 235KW / 320CV; Automatico; Argento metallizzato; Nero - Pelle/Alcantara""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8313985,"Bmw 520 D Touring Futura",https://www.autounica.com/it/bmw/520-d-touring-futura-aut-navi-telecam-xenon-uniproprie_4630.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313985_O_59970d86d71bf.jpg,"Da Autounica a Brescia","Bmw 520 D Touring Futura",Bmw,"18,900 EUR","""147.872 Km; Dicembre 2011; Diesel; 135KW / 184CV; Automatico; Argento metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8313988,"Bmw X3 2.0d Futura Pelle",https://www.autounica.com/it/bmw/x3-2-0d-futura-pelle-4x4-sens-tetto-uniproprietario_4631.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313988_O_59970dbc23f49.jpg,"Da Autounica a Brescia","Bmw X3 2.0d Futura Pelle",Bmw,"8,900 EUR","""171.642 Km; Settembre 2006; Diesel; 110KW / 150CV; Manuale; Antracite metallizza; Beige - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8313978,"Bmw 320 D Cabrio Futura",https://www.autounica.com/it/bmw/320-d-cabrio-futura-aut-pelle-xenon-sens-81-000-km_4632.htm,https://graphics.gestionaleauto.com/gonline_graphics/8313978_O_59970d31f1294.jpg,"Da Autounica a Brescia","Bmw 320 D Cabrio Futura",Bmw,"17,900 EUR","""81.703 Km; Luglio 2010; Diesel; 130KW / 177CV; Automatico; Nero metallizzato; Beige - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8335325,"Toyota Yaris 1.0 Now",https://www.autounica.com/it/toyota/yaris-1-0-now-benzinagpl-ideale-per-neopatentati_4633.htm,https://graphics.gestionaleauto.com/gonline_graphics/8335325_O_59a6837079321.jpg,"Da Autounica a Brescia","Toyota Yaris 1.0 Now",Toyota,"5,500 EUR","""117.691 Km; Giugno 2010; Benzina/GPL; 51KW / 69CV; Manuale; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8335445,"Suzuki Jimny 1.3i 16v 4wd",https://www.autounica.com/it/suzuki/jimny-1-3i-16v-4wd-special-4x4-pelle-uniproprietario_4634.htm,https://graphics.gestionaleauto.com/gonline_graphics/8335445_O_59a68326431a1.jpg,"Da Autounica a Brescia","Suzuki Jimny 1.3i 16v 4wd",Suzuki,"9,900 EUR","""137.874 Km; Novembre 2011; Benzina; 62KW / 84CV; Manuale; Argento metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8337946,"Ford Fiesta 1.2 3 Porte",https://www.autounica.com/it/ford/fiesta-1-2-3-porte-clima-radio-cd-mp3-90-000-km_4635.htm,https://graphics.gestionaleauto.com/gonline_graphics/8337946_O_59a5aa4923ace.jpg,"Da Autounica a Brescia","Ford Fiesta 1.2 3 Porte",Ford,"5,500 EUR","""93.039 Km; Febbraio 2009; Benzina; 60KW / 82CV; Manuale; Bordeaux metallizzat; Rosso - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8337981,"Volkswagen Golf 1.6 Tdi",https://www.autounica.com/it/volkswagen/golf-1-6-tdi-highline-bixenon-led-alcantara-unipropriet_4636.htm,https://graphics.gestionaleauto.com/gonline_graphics/8337981_O_59a59ba9e1e79.jpg,"Da Autounica a Brescia","Volkswagen Golf 1.6 Tdi",Volkswagen,"9,900 EUR","""110.415 Km; Settembre 2012; Diesel; 77KW / 105CV; Manuale; Antracite metallizza; Nero - Alcantara""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8337874,"Fiat Panda 1.2 Lounge",https://www.autounica.com/it/fiat/panda-1-2-lounge-ideale-per-neopatentati-solo-45-000-km_4638.htm,https://graphics.gestionaleauto.com/gonline_graphics/8337874_O_59a5a98e976f2.jpg,"Da Autounica a Brescia","Fiat Panda 1.2 Lounge",Fiat,"6,900 EUR","""45.367 Km; Febbraio 2013; Benzina; 51KW / 69CV; Manuale; Nero metallizzato; Grigio - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8338464,"Nissan Qashqai 1.6 Dci",https://www.autounica.com/it/nissan/qashqai-1-6-dci-acenta-autocarro-autom-navi-sens-unipropr_4639.htm,https://graphics.gestionaleauto.com/gonline_graphics/8338464_O_59a59fed36260.jpg,"Da Autounica a Brescia","Nissan Qashqai 1.6 Dci",Nissan,"15,900 EUR","""115.957 Km; Aprile 2015; Diesel; 96KW / 131CV; Automatico; Bianco perlato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8338683,"Smart Fortwo 1000 Coupe",https://www.autounica.com/it/smart/fortwo-1000-coupe-passion-tetto-cerchi-15-radio-touch_4640.htm,https://graphics.gestionaleauto.com/gonline_graphics/8338683_O_59a68566dead9.jpg,"Da Autounica a Brescia","Smart Fortwo 1000 Coupe",Smart,"0 EUR","""147.450 Km; Marzo 2008; Benzina; 62KW / 84CV; Automatico; champagne metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8351716,"Volkswagen Up! 1.0 5",https://www.autounica.com/it/volkswagen/up--1-0-5-porte-solo-24-000-km-unipropriet-navi-sens_4641.htm,https://graphics.gestionaleauto.com/gonline_graphics/8351716_O_59a59c070e661.jpg,"Da Autounica a Brescia","Volkswagen Up! 1.0 5",Volkswagen,"8,900 EUR","""24.246 Km; Settembre 2016; Benzina; 55KW / 75CV; Manuale; Bianco pastello; Grigio scuro - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8351802,"Chrysler 300c 3.0 V6 Crd",https://www.autounica.com/it/chrysler/300c-3-0-v6-crd-touring-navi-sens-cerchi-18-_4642.htm,https://graphics.gestionaleauto.com/gonline_graphics/8351802_O_59a59fb81eced.jpg,"Da Autounica a Brescia","Chrysler 300c 3.0 V6 Crd",Chrysler,"5,900 EUR","""265.146 Km; Settembre 2006; Diesel; 160KW / 218CV; Automatico; Argento metallizzato; Grigio scuro - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
